"Date","Symbol","Marketcapname","Sector"
"25-09-2023","TRITURBINE","Midcap","Industrials"
"25-09-2023","MCX","Largecap","Financials"
"25-09-2023","SCHNEIDER","Largecap","Industrials"
"25-09-2023","IDFCFIRSTB","Largecap","Bank"
"25-09-2023","VBL","Largecap","FMCG"
"25-09-2023","SUNDARMFIN","Largecap","Financials"
"25-09-2023","HUDCO","Largecap","Financials"
"25-09-2023","CDSL","Largecap","Financials"
"25-09-2023","ERIS","Midcap","Healthcare"
"25-09-2023","DIXON","Largecap","Consumer Discretionary"
"25-09-2023","POLYCAB","Largecap","Industrials"
"25-09-2023","COHANCE","Midcap","Healthcare"
"25-09-2023","LODHA","Largecap","Realty"
"25-09-2023","ANANDRATHI","Largecap","Financials"
"25-09-2023","MAPMYINDIA","Midcap","I.T"
"25-09-2023","SYRMA","Largecap","Consumer Discretionary"
"03-10-2023","FORCEMOT","Largecap","Auto"
"03-10-2023","BAJFINANCE","Largecap","Financials"
"03-10-2023","ABREL","Midcap","Realty"
"03-10-2023","IFCI","Largecap","Financials"
"03-10-2023","MRPL","Largecap","Energy"
"03-10-2023","TITAN","Largecap","Consumer Discretionary"
"03-10-2023","GODREJIND","Largecap","Chemicals"
"03-10-2023","LICHSGFIN","Largecap","Financials"
"03-10-2023","RAMCOCEM","Largecap","Building Materials"
"03-10-2023","SPLPETRO","Midcap","Energy"
"03-10-2023","ESCORTS","Largecap","Auto"
"03-10-2023","LT","Largecap","Realty"
"03-10-2023","TATAINVEST","Largecap","Financials"
"03-10-2023","BALKRISIND","Largecap","Auto"
"03-10-2023","GABRIEL","Largecap","Auto"
"03-10-2023","COROMANDEL","Largecap","Chemicals"
"03-10-2023","PCBL","Midcap","Chemicals"
"03-10-2023","ANANTRAJ","Largecap","Realty"
"03-10-2023","HBLENGINE","Midcap","Auto"
"03-10-2023","KEI","Largecap","Industrials"
"03-10-2023","CHOICEIN","Midcap","Financials"
"03-10-2023","GMDCLTD","Midcap","Metals & Mining"
"03-10-2023","J&KBANK","Midcap","Bank"
"03-10-2023","MAHABANK","Largecap","Bank"
"03-10-2023","TCS","Largecap","I.T"
"03-10-2023","IIFL","Largecap","Financials"
"03-10-2023","SUZLON","Largecap","Industrials"
"03-10-2023","KEC","Midcap","Realty"
"03-10-2023","SOLARINDS","Largecap","Aerospace & Defence"
"03-10-2023","SUNTV","Midcap","Media"
"03-10-2023","SOBHA","Midcap","Realty"
"03-10-2023","INDIANB","Largecap","Bank"
"03-10-2023","DLF","Largecap","Realty"
"03-10-2023","MOTILALOFS","Largecap","Financials"
"03-10-2023","ECLERX","Midcap","I.T"
"03-10-2023","TARIL","Midcap","Industrials"
"03-10-2023","GRAVITA","Midcap","Metals & Mining"
"03-10-2023","LTF","Largecap","Financials"
"03-10-2023","NBCC","Largecap","Miscellaneous"
"03-10-2023","MGL","Midcap","Energy"
"03-10-2023","PNBHOUSING","Largecap","Financials"
"03-10-2023","SUNDARMFIN","Largecap","Financials"
"03-10-2023","BSE","Largecap","Financials"
"03-10-2023","HUDCO","Largecap","Financials"
"03-10-2023","TEJASNET","Midcap","Telecom"
"03-10-2023","ERIS","Midcap","Healthcare"
"03-10-2023","CHALET","Midcap","Services"
"03-10-2023","COHANCE","Midcap","Healthcare"
"03-10-2023","ANGELONE","Largecap","Financials"
"03-10-2023","KALYANKJIL","Largecap","Consumer Discretionary"
"03-10-2023","ANANDRATHI","Largecap","Financials"
"03-10-2023","MAPMYINDIA","Midcap","I.T"
"03-10-2023","SYRMA","Largecap","Consumer Discretionary"
"09-10-2023","ABREL","Midcap","Realty"
"09-10-2023","IFCI","Largecap","Financials"
"09-10-2023","MRPL","Largecap","Energy"
"09-10-2023","CHENNPETRO","Largecap","Energy"
"09-10-2023","GODFRYPHLP","Largecap","FMCG"
"09-10-2023","LICHSGFIN","Largecap","Financials"
"09-10-2023","LUPIN","Largecap","Healthcare"
"09-10-2023","RAMCOCEM","Largecap","Building Materials"
"09-10-2023","GRASIM","Largecap","Textiles"
"09-10-2023","SHREECEM","Largecap","Building Materials"
"09-10-2023","SPLPETRO","Midcap","Energy"
"09-10-2023","FEDERALBNK","Largecap","Bank"
"09-10-2023","ESCORTS","Largecap","Auto"
"09-10-2023","BOSCHLTD","Largecap","Auto"
"09-10-2023","TMPV","Largecap","Auto"
"09-10-2023","GESHIP","Midcap","Transportation"
"09-10-2023","NESTLEIND","Largecap","FMCG"
"09-10-2023","TATACONSUM","Largecap","FMCG"
"09-10-2023","BALKRISIND","Largecap","Auto"
"09-10-2023","PHOENIXLTD","Largecap","Realty"
"09-10-2023","PCBL","Midcap","Chemicals"
"09-10-2023","CHOLAFIN","Largecap","Financials"
"09-10-2023","MMTC","Midcap","Services"
"09-10-2023","WELSPUNLIV","Midcap","Textiles"
"09-10-2023","ANANTRAJ","Largecap","Realty"
"09-10-2023","HBLENGINE","Midcap","Auto"
"09-10-2023","ITI","Largecap","Aerospace & Defence"
"09-10-2023","IPCALAB","Largecap","Healthcare"
"09-10-2023","CAPLIPOINT","Largecap","Healthcare"
"09-10-2023","AUROPHARMA","Largecap","Healthcare"
"09-10-2023","NMDC","Largecap","Metals & Mining"
"09-10-2023","JKTYRE","Midcap","Auto"
"09-10-2023","WELCORP","Largecap","Industrials"
"09-10-2023","GAIL","Largecap","Energy"
"09-10-2023","GMDCLTD","Midcap","Metals & Mining"
"09-10-2023","INDUSINDBK","Largecap","Bank"
"09-10-2023","TVSMOTOR","Largecap","Auto"
"09-10-2023","BSOFT","Midcap","I.T"
"09-10-2023","UNITDSPR","Largecap","FMCG"
"09-10-2023","BHARTIARTL","Largecap","Telecom-Service"
"09-10-2023","MARUTI","Largecap","Auto"
"09-10-2023","SOLARINDS","Largecap","Aerospace & Defence"
"09-10-2023","SUNTV","Midcap","Media"
"09-10-2023","LTFOODS","Midcap","FMCG"
"09-10-2023","SOBHA","Midcap","Realty"
"09-10-2023","DLF","Largecap","Realty"
"09-10-2023","MOTILALOFS","Largecap","Financials"
"09-10-2023","POWERGRID","Largecap","Power & Utilities"
"09-10-2023","TARIL","Midcap","Industrials"
"09-10-2023","RECLTD","Largecap","Financials"
"09-10-2023","ZFCVINDIA","Largecap","Auto"
"09-10-2023","OIL","Largecap","Energy"
"09-10-2023","PRESTIGE","Largecap","Realty"
"09-10-2023","COALINDIA","Largecap","Metals & Mining"
"09-10-2023","GRAVITA","Midcap","Metals & Mining"
"09-10-2023","KIRLOSENG","Largecap","Industrials"
"09-10-2023","MCX","Largecap","Financials"
"09-10-2023","NBCC","Largecap","Miscellaneous"
"09-10-2023","MGL","Midcap","Energy"
"09-10-2023","LTTS","Largecap","I.T"
"09-10-2023","PNBHOUSING","Largecap","Financials"
"09-10-2023","SUNDARMFIN","Largecap","Financials"
"09-10-2023","BSE","Largecap","Financials"
"09-10-2023","CDSL","Largecap","Financials"
"09-10-2023","DIXON","Largecap","Consumer Discretionary"
"09-10-2023","IRCON","Midcap","Realty"
"09-10-2023","KPITTECH","Midcap","I.T"
"09-10-2023","360ONE","Largecap","Financials"
"09-10-2023","COHANCE","Midcap","Healthcare"
"09-10-2023","ANGELONE","Largecap","Financials"
"09-10-2023","HOMEFIRST","Midcap","Financials"
"09-10-2023","KALYANKJIL","Largecap","Consumer Discretionary"
"09-10-2023","LODHA","Largecap","Realty"
"09-10-2023","ANANDRATHI","Largecap","Financials"
"09-10-2023","SYRMA","Largecap","Consumer Discretionary"
"16-10-2023","BLUESTARCO","Largecap","Consumer Discretionary"
"16-10-2023","CRISIL","Largecap","Financials"
"16-10-2023","MRPL","Largecap","Energy"
"16-10-2023","CHENNPETRO","Largecap","Energy"
"16-10-2023","GODFRYPHLP","Largecap","FMCG"
"16-10-2023","HEROMOTOCO","Largecap","Auto"
"16-10-2023","JINDALSAW","Largecap","Industrials"
"16-10-2023","SPLPETRO","Midcap","Energy"
"16-10-2023","THERMAX","Largecap","Industrials"
"16-10-2023","NESTLEIND","Largecap","FMCG"
"16-10-2023","COLPAL","Largecap","FMCG"
"16-10-2023","BBTC","Midcap","Auto"
"16-10-2023","PCBL","Midcap","Chemicals"
"16-10-2023","SUPREMEIND","Largecap","Plastic products"
"16-10-2023","WELSPUNLIV","Midcap","Textiles"
"16-10-2023","ANANTRAJ","Largecap","Realty"
"16-10-2023","KPIL","Largecap","Realty"
"16-10-2023","ITI","Largecap","Aerospace & Defence"
"16-10-2023","JKTYRE","Midcap","Auto"
"16-10-2023","CHOICEIN","Midcap","Financials"
"16-10-2023","INDUSINDBK","Largecap","Bank"
"16-10-2023","BSOFT","Midcap","I.T"
"16-10-2023","IIFL","Largecap","Financials"
"16-10-2023","SUZLON","Largecap","Industrials"
"16-10-2023","SUNTV","Midcap","Media"
"16-10-2023","KPRMILL","Largecap","Consumer Discretionary"
"16-10-2023","POWERGRID","Largecap","Power & Utilities"
"16-10-2023","IRB","Largecap","Realty"
"16-10-2023","TITAGARH","Midcap","Industrials"
"16-10-2023","BAJAJ-AUTO","Largecap","Auto"
"16-10-2023","OIL","Largecap","Energy"
"16-10-2023","SJVN","Largecap","Power & Utilities"
"16-10-2023","PRESTIGE","Largecap","Realty"
"16-10-2023","COALINDIA","Largecap","Metals & Mining"
"16-10-2023","GRAVITA","Midcap","Metals & Mining"
"16-10-2023","KIRLOSENG","Largecap","Industrials"
"16-10-2023","LTF","Largecap","Financials"
"16-10-2023","PGEL","Midcap","Consumer Discretionary"
"16-10-2023","MCX","Largecap","Financials"
"16-10-2023","NBCC","Largecap","Miscellaneous"
"16-10-2023","MINDACORP","Midcap","Auto"
"16-10-2023","PNBHOUSING","Largecap","Financials"
"16-10-2023","KARURVYSYA","Largecap","Bank"
"16-10-2023","FACT","Largecap","Chemicals"
"16-10-2023","SUNDARMFIN","Largecap","Financials"
"16-10-2023","BSE","Largecap","Financials"
"16-10-2023","DIXON","Largecap","Consumer Discretionary"
"16-10-2023","NEWGEN","Midcap","I.T"
"16-10-2023","AMBER","Largecap","Consumer Discretionary"
"16-10-2023","HDFCAMC","Largecap","Financials"
"16-10-2023","IRCON","Midcap","Realty"
"16-10-2023","360ONE","Largecap","Financials"
"16-10-2023","ANGELONE","Largecap","Financials"
"16-10-2023","HOMEFIRST","Midcap","Financials"
"16-10-2023","KALYANKJIL","Largecap","Consumer Discretionary"
"16-10-2023","LODHA","Largecap","Realty"
"16-10-2023","ANANDRATHI","Largecap","Financials"
"16-10-2023","SYRMA","Largecap","Consumer Discretionary"
"23-10-2023","TRENT","Largecap","Consumer Discretionary"
"23-10-2023","BBTC","Midcap","Auto"
"23-10-2023","BALKRISIND","Largecap","Auto"
"23-10-2023","SWANCORP","Midcap","Textiles"
"23-10-2023","WELSPUNLIV","Midcap","Textiles"
"23-10-2023","ANANTRAJ","Largecap","Realty"
"23-10-2023","IPCALAB","Largecap","Healthcare"
"23-10-2023","SONATSOFTW","Midcap","I.T"
"23-10-2023","PERSISTENT","Largecap","I.T"
"23-10-2023","PRESTIGE","Largecap","Realty"
"23-10-2023","COALINDIA","Largecap","Metals & Mining"
"23-10-2023","KARURVYSYA","Largecap","Bank"
"23-10-2023","BSE","Largecap","Financials"
"23-10-2023","NEWGEN","Midcap","I.T"
"23-10-2023","CREDITACC","Largecap","Financials"
"23-10-2023","ANGELONE","Largecap","Financials"
"23-10-2023","HOMEFIRST","Midcap","Financials"
"23-10-2023","RAINBOW","Midcap","Healthcare"
"30-10-2023","BLUESTARCO","Largecap","Consumer Discretionary"
"30-10-2023","CRISIL","Largecap","Financials"
"30-10-2023","MRPL","Largecap","Energy"
"30-10-2023","CHENNPETRO","Largecap","Energy"
"30-10-2023","TRENT","Largecap","Consumer Discretionary"
"30-10-2023","JINDALSAW","Largecap","Industrials"
"30-10-2023","TATACONSUM","Largecap","FMCG"
"30-10-2023","SWANCORP","Midcap","Textiles"
"30-10-2023","SHRIRAMFIN","Largecap","Financials"
"30-10-2023","WELSPUNLIV","Midcap","Textiles"
"30-10-2023","ANANTRAJ","Largecap","Realty"
"30-10-2023","JKTYRE","Midcap","Auto"
"30-10-2023","WELCORP","Largecap","Industrials"
"30-10-2023","SONATSOFTW","Midcap","I.T"
"30-10-2023","AJANTPHARM","Largecap","Healthcare"
"30-10-2023","BSOFT","Midcap","I.T"
"30-10-2023","UNITDSPR","Largecap","FMCG"
"30-10-2023","CANBK","Largecap","Bank"
"30-10-2023","JPPOWER","Midcap","Power & Utilities"
"30-10-2023","SUZLON","Largecap","Industrials"
"30-10-2023","AIAENG","Largecap","Industrials"
"30-10-2023","SOLARINDS","Largecap","Aerospace & Defence"
"30-10-2023","SUNTV","Midcap","Media"
"30-10-2023","ACE","Midcap","Industrials"
"30-10-2023","TORNTPOWER","Largecap","Power & Utilities"
"30-10-2023","LTFOODS","Midcap","FMCG"
"30-10-2023","SOBHA","Midcap","Realty"
"30-10-2023","PFC","Largecap","Financials"
"30-10-2023","INDIANB","Largecap","Bank"
"30-10-2023","DLF","Largecap","Realty"
"30-10-2023","MOTILALOFS","Largecap","Financials"
"30-10-2023","POWERGRID","Largecap","Power & Utilities"
"30-10-2023","TARIL","Midcap","Industrials"
"30-10-2023","BRIGADE","Largecap","Realty"
"30-10-2023","RECLTD","Largecap","Financials"
"30-10-2023","ADANIPOWER","Largecap","Power & Utilities"
"30-10-2023","GODREJPROP","Largecap","Realty"
"30-10-2023","PERSISTENT","Largecap","I.T"
"30-10-2023","OBEROIRLTY","Largecap","Realty"
"30-10-2023","PRESTIGE","Largecap","Realty"
"30-10-2023","GRAVITA","Midcap","Metals & Mining"
"30-10-2023","LTF","Largecap","Financials"
"30-10-2023","MCX","Largecap","Financials"
"30-10-2023","INOXWIND","Midcap","Industrials"
"30-10-2023","LALPATHLAB","Largecap","Healthcare"
"30-10-2023","VBL","Largecap","FMCG"
"30-10-2023","KARURVYSYA","Largecap","Bank"
"30-10-2023","FACT","Largecap","Chemicals"
"30-10-2023","CDSL","Largecap","Financials"
"30-10-2023","AMBER","Largecap","Consumer Discretionary"
"30-10-2023","CREDITACC","Largecap","Financials"
"30-10-2023","KPITTECH","Midcap","I.T"
"30-10-2023","ANGELONE","Largecap","Financials"
"30-10-2023","CRAFTSMAN","Largecap","Auto"
"30-10-2023","KALYANKJIL","Largecap","Consumer Discretionary"
"30-10-2023","LODHA","Largecap","Realty"
"30-10-2023","ANANDRATHI","Largecap","Financials"
"06-11-2023","MRPL","Largecap","Energy"
"06-11-2023","TRENT","Largecap","Consumer Discretionary"
"06-11-2023","ONGC","Largecap","Energy"
"06-11-2023","PATANJALI","Largecap","FMCG"
"06-11-2023","JINDALSAW","Largecap","Industrials"
"06-11-2023","TATAELXSI","Largecap","I.T"
"06-11-2023","TORNTPHARM","Largecap","Healthcare"
"06-11-2023","FEDERALBNK","Largecap","Bank"
"06-11-2023","NESTLEIND","Largecap","FMCG"
"06-11-2023","TATACONSUM","Largecap","FMCG"
"06-11-2023","BBTC","Midcap","Auto"
"06-11-2023","SWANCORP","Midcap","Textiles"
"06-11-2023","ELECON","Midcap","Industrials"
"06-11-2023","GABRIEL","Largecap","Auto"
"06-11-2023","BAYERCROP","Midcap","Chemicals"
"06-11-2023","PCBL","Midcap","Chemicals"
"06-11-2023","GILLETTE","Largecap","FMCG"
"06-11-2023","NLCINDIA","Largecap","Power & Utilities"
"06-11-2023","WELSPUNLIV","Midcap","Textiles"
"06-11-2023","ANANTRAJ","Largecap","Realty"
"06-11-2023","HBLENGINE","Midcap","Auto"
"06-11-2023","IPCALAB","Largecap","Healthcare"
"06-11-2023","NEULANDLAB","Largecap","Healthcare"
"06-11-2023","SUNPHARMA","Largecap","Healthcare"
"06-11-2023","CAPLIPOINT","Largecap","Healthcare"
"06-11-2023","AUROPHARMA","Largecap","Healthcare"
"06-11-2023","NMDC","Largecap","Metals & Mining"
"06-11-2023","JKTYRE","Midcap","Auto"
"06-11-2023","CHOICEIN","Midcap","Financials"
"06-11-2023","WELCORP","Largecap","Industrials"
"06-11-2023","INDUSINDBK","Largecap","Bank"
"06-11-2023","SONATSOFTW","Midcap","I.T"
"06-11-2023","AJANTPHARM","Largecap","Healthcare"
"06-11-2023","TVSMOTOR","Largecap","Auto"
"06-11-2023","BSOFT","Midcap","I.T"
"06-11-2023","GRANULES","Largecap","Healthcare"
"06-11-2023","CANBK","Largecap","Bank"
"06-11-2023","UNOMINDA","Largecap","Auto"
"06-11-2023","JPPOWER","Midcap","Power & Utilities"
"06-11-2023","JKCEMENT","Largecap","Building Materials"
"06-11-2023","SUZLON","Largecap","Industrials"
"06-11-2023","SOLARINDS","Largecap","Aerospace & Defence"
"06-11-2023","GALLANTT","Midcap","Metals & Mining"
"06-11-2023","ACE","Midcap","Industrials"
"06-11-2023","TORNTPOWER","Largecap","Power & Utilities"
"06-11-2023","LTFOODS","Midcap","FMCG"
"06-11-2023","SOBHA","Midcap","Realty"
"06-11-2023","PFC","Largecap","Financials"
"06-11-2023","FORTIS","Largecap","Healthcare"
"06-11-2023","DLF","Largecap","Realty"
"06-11-2023","MOTILALOFS","Largecap","Financials"
"06-11-2023","POWERGRID","Largecap","Power & Utilities"
"06-11-2023","ECLERX","Midcap","I.T"
"06-11-2023","BRIGADE","Largecap","Realty"
"06-11-2023","IRB","Largecap","Realty"
"06-11-2023","RECLTD","Largecap","Financials"
"06-11-2023","ZFCVINDIA","Largecap","Auto"
"06-11-2023","ADANIPOWER","Largecap","Power & Utilities"
"06-11-2023","GODREJPROP","Largecap","Realty"
"06-11-2023","SJVN","Largecap","Power & Utilities"
"06-11-2023","OBEROIRLTY","Largecap","Realty"
"06-11-2023","PRESTIGE","Largecap","Realty"
"06-11-2023","COALINDIA","Largecap","Metals & Mining"
"06-11-2023","GRAVITA","Midcap","Metals & Mining"
"06-11-2023","LTF","Largecap","Financials"
"06-11-2023","MCX","Largecap","Financials"
"06-11-2023","MINDACORP","Midcap","Auto"
"06-11-2023","INOXWIND","Midcap","Industrials"
"06-11-2023","ALKEM","Largecap","Healthcare"
"06-11-2023","LALPATHLAB","Largecap","Healthcare"
"06-11-2023","PNBHOUSING","Largecap","Financials"
"06-11-2023","VBL","Largecap","FMCG"
"06-11-2023","KARURVYSYA","Largecap","Bank"
"06-11-2023","BSE","Largecap","Financials"
"06-11-2023","CDSL","Largecap","Financials"
"06-11-2023","ERIS","Midcap","Healthcare"
"06-11-2023","NAM-INDIA","Largecap","Financials"
"06-11-2023","AMBER","Largecap","Consumer Discretionary"
"06-11-2023","HAL","Largecap","Aerospace & Defence"
"06-11-2023","CREDITACC","Largecap","Financials"
"06-11-2023","TECHNOE","Midcap","Realty"
"06-11-2023","KPITTECH","Midcap","I.T"
"06-11-2023","RAILTEL","Midcap","Transportation"
"06-11-2023","CRAFTSMAN","Largecap","Auto"
"06-11-2023","KALYANKJIL","Largecap","Consumer Discretionary"
"06-11-2023","LODHA","Largecap","Realty"
"06-11-2023","ANANDRATHI","Largecap","Financials"
"06-11-2023","MEDANTA","Largecap","Healthcare"
"13-11-2023","ABREL","Midcap","Realty"
"13-11-2023","BEL","Largecap","Aerospace & Defence"
"13-11-2023","CESC","Midcap","Power & Utilities"
"13-11-2023","EXIDEIND","Largecap","Auto"
"13-11-2023","CRISIL","Largecap","Financials"
"13-11-2023","HINDPETRO","Largecap","Energy"
"13-11-2023","MRPL","Largecap","Energy"
"13-11-2023","CHENNPETRO","Largecap","Energy"
"13-11-2023","TITAN","Largecap","Consumer Discretionary"
"13-11-2023","HEROMOTOCO","Largecap","Auto"
"13-11-2023","TRENT","Largecap","Consumer Discretionary"
"13-11-2023","LUPIN","Largecap","Healthcare"
"13-11-2023","RAMCOCEM","Largecap","Building Materials"
"13-11-2023","MFSL","Largecap","Financials"
"13-11-2023","MRF","Largecap","Auto"
"13-11-2023","TATAELXSI","Largecap","I.T"
"13-11-2023","TORNTPHARM","Largecap","Healthcare"
"13-11-2023","HINDALCO","Largecap","Metals & Mining"
"13-11-2023","LT","Largecap","Realty"
"13-11-2023","BOSCHLTD","Largecap","Auto"
"13-11-2023","TMPV","Largecap","Auto"
"13-11-2023","NESTLEIND","Largecap","FMCG"
"13-11-2023","TATACONSUM","Largecap","FMCG"
"13-11-2023","COLPAL","Largecap","FMCG"
"13-11-2023","TATAINVEST","Largecap","Financials"
"13-11-2023","BBTC","Midcap","Auto"
"13-11-2023","BALKRISIND","Largecap","Auto"
"13-11-2023","PHOENIXLTD","Largecap","Realty"
"13-11-2023","EICHERMOT","Largecap","Auto"
"13-11-2023","GABRIEL","Largecap","Auto"
"13-11-2023","PCBL","Midcap","Chemicals"
"13-11-2023","APOLLOHOSP","Largecap","Healthcare"
"13-11-2023","CEMPRO","Largecap","Realty"
"13-11-2023","NLCINDIA","Largecap","Power & Utilities"
"13-11-2023","WELSPUNLIV","Midcap","Textiles"
"13-11-2023","ANANTRAJ","Largecap","Realty"
"13-11-2023","HBLENGINE","Midcap","Auto"
"13-11-2023","IPCALAB","Largecap","Healthcare"
"13-11-2023","NEULANDLAB","Largecap","Healthcare"
"13-11-2023","SUNPHARMA","Largecap","Healthcare"
"13-11-2023","AUROPHARMA","Largecap","Healthcare"
"13-11-2023","IOC","Largecap","Energy"
"13-11-2023","MANAPPURAM","Largecap","Financials"
"13-11-2023","POLYMED","Midcap","Healthcare"
"13-11-2023","WELCORP","Largecap","Industrials"
"13-11-2023","J&KBANK","Midcap","Bank"
"13-11-2023","SONATSOFTW","Midcap","I.T"
"13-11-2023","APARINDS","Largecap","Industrials"
"13-11-2023","HCLTECH","Largecap","I.T"
"13-11-2023","AJANTPHARM","Largecap","Healthcare"
"13-11-2023","TVSMOTOR","Largecap","Auto"
"13-11-2023","BSOFT","Midcap","I.T"
"13-11-2023","UNIONBANK","Largecap","Bank"
"13-11-2023","GRANULES","Largecap","Healthcare"
"13-11-2023","CANBK","Largecap","Bank"
"13-11-2023","RADICO","Largecap","FMCG"
"13-11-2023","JSL","Largecap","Metals & Mining"
"13-11-2023","RKFORGE","Midcap","Industrials"
"13-11-2023","ULTRACEMCO","Largecap","Building Materials"
"13-11-2023","UNOMINDA","Largecap","Auto"
"13-11-2023","COFORGE","Largecap","I.T"
